,esm2_pca_0,esm2_pca_1,esm2_pca_2,esm2_pca_3,esm2_pca_4,esm2_pca_5,esm2_pca_6,esm2_pca_7,esm2_pca_8,esm2_pca_9,esm2_pca_10,esm2_pca_11,esm2_pca_12,esm2_pca_13,esm2_pca_14,esm2_pca_15,esm2_pca_16,esm2_pca_17,esm2_pca_18,esm2_pca_19,esm2_pca_20,esm2_pca_21,esm2_pca_22,esm2_pca_23,esm2_pca_24,esm2_pca_25,esm2_pca_26,esm2_pca_27,esm2_pca_28,esm2_pca_29,esm2_pca_30,esm2_pca_31,esm2_pca_32,esm2_pca_33,esm2_pca_34,esm2_pca_35,esm2_pca_36,esm2_pca_37,esm2_pca_38,esm2_pca_39,esm2_pca_40,esm2_pca_41,esm2_pca_42,esm2_pca_43,esm2_pca_44,esm2_pca_45,esm2_pca_46,esm2_pca_47,esm2_pca_48,esm2_pca_49,esm2_pca_50,esm2_pca_51,esm2_pca_52,esm2_pca_53,esm2_pca_54,esm2_pca_55,esm2_pca_56,esm2_pca_57,esm2_pca_58,esm2_pca_59,esm2_pca_60,esm2_pca_61,esm2_pca_62,esm2_pca_63,esm2_pca_64,esm2_pca_65,esm2_pca_66,esm2_pca_67,esm2_pca_68,esm2_pca_69,esm2_pca_70,esm2_pca_71,esm2_pca_72,esm2_pca_73,esm2_pca_74,esm2_pca_75,esm2_pca_76,esm2_pca_77,esm2_pca_78,esm2_pca_79,esm2_pca_80,esm2_pca_81,esm2_pca_82,esm2_pca_83,esm2_pca_84,esm2_pca_85,esm2_pca_86,esm2_pca_87,esm2_pca_88,esm2_pca_89,esm2_pca_90,esm2_pca_91,esm2_pca_92,esm2_pca_93,esm2_pca_94,esm2_pca_95,esm2_pca_96,esm2_pca_97,esm2_pca_98,esm2_pca_99,esm2_pca_100,esm2_pca_101,esm2_pca_102,esm2_pca_103,esm2_pca_104,esm2_pca_105,esm2_pca_106,esm2_pca_107,esm2_pca_108,esm2_pca_109,esm2_pca_110,esm2_pca_111,esm2_pca_112,esm2_pca_113,esm2_pca_114,esm2_pca_115,esm2_pca_116,esm2_pca_117,esm2_pca_118,esm2_pca_119,esm2_pca_120,esm2_pca_121,esm2_pca_122,esm2_pca_123,esm2_pca_124,esm2_pca_125,esm2_pca_126,esm2_pca_127
KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_PLCG_CAMK_SIGNALING_PATHWAY,-0.8884457,-0.848723232,0.40223216783727045,0.02055328380184858,-0.131943395,-0.399500951,0.9260359975629538,-0.62181189,1.8763607958400161,2.0127295080570162,0.07364444859081541,-1.748891945,0.2654220450319558,-1.547527352,0.7617673549334921,-1.412922665,-0.836285448,-0.239292363,-0.008466355,-1.236018993,0.6464819602790942,0.7831929074065196,-0.803938808,0.34893986806370914,-0.81569815,-0.825318518,0.5655211098215898,1.0958895406731544,0.48910674211824867,1.091851406328653,0.6001123919844158,-0.707776351,-0.106609198,-0.116869661,0.8211192654046691,-0.781675376,0.2570535499679187,-1.379333848,0.044991344007024724,-0.811441275,0.0308975842254579,0.41549579116714935,0.8734943548395,-0.076632984,-1.007518354,0.14958517812319866,-1.134589778,-0.960126541,0.1698513681992131,0.8765317278981571,-0.443254587,1.5504217084429286,-1.15122257,-0.297715796,0.5134113205636749,-1.846364897,0.645711070213049,-0.952109895,1.4048451456934257,1.8352653967739618,0.30727971398273696,0.45299859742731724,-0.732419108,-0.08889404,1.6786124946519725,1.7513028192611897,-0.485228014,-0.529734729,1.2802502841455072,0.16245787858601038,-0.549754911,-0.607906183,0.9552121905276016,0.2219379696122706,1.315476931623584,-0.628990136,-1.125745297,0.6652234076175498,0.2353164679474013,0.9192220757417949,0.014284587086066457,-0.573703904,0.768617952193797,2.04500588687268,-0.292538093,0.46948010796979683,1.1495950061723987,0.28511616837882997,-0.218665975,-1.007133634,0.7044637668771851,0.41317428943575,-0.731984011,-0.659222862,0.1923683060575342,1.4536884998027098,-0.485854629,0.9085860974966231,0.3705716292823306,0.03138985648127401,0.4970582765916084,0.11531273769290853,0.8806347687309476,-0.183338577,0.1308576297982588,0.34197974384303553,-0.829902439,-0.805629829,-0.398208728,-1.134623925,0.6646272380379303,-0.607316045,0.7312019188206541,-1.093644166,-0.072913708,-0.793876112,1.1997820213011519,-0.167443258,-0.231747133,0.5446851718527829,0.038017925685726,0.39848266592258597,-1.105940445,0.1312303334628861,0.43439908716346964,0.2893103983038739,-0.643102553,-1.542037137
KEGG_MEDICUS_VARIANT_BCR_ABL_FUSION_KINASE_TO_PI3K_SIGNALING_PATHWAY,-0.08808447,0.6048421741992331,0.19903786686663316,-1.029088868,0.46151619471562844,-0.588413455,-1.891459999,-0.013164405,-0.954582342,0.5044748539446295,-1.866350922,0.6657763509179695,0.32216114990191824,1.913746922658273,-0.048778507,0.568730750187134,-0.420571583,-1.614518378,-0.591071894,-1.698734206,-0.520304873,0.9880764811554433,-1.6091929,-1.126938327,-0.793445972,0.43950818321646185,-0.238290172,0.8365886215502584,0.1849573734547548,-0.136589081,-0.353794778,1.2303192819290338,-1.188066618,-0.256011258,-0.398758073,0.3730001326342645,-0.245696724,-0.932398954,-0.129814097,-0.404808722,-0.006476144,-0.880002772,0.612461526746165,-0.813111562,0.13897534758113586,-0.02813453,-1.531879592,0.49907449021265027,0.7677253651248421,-0.227773322,-0.119599883,-0.78962381,0.15247939997696072,0.9351662477060673,0.8213268951765389,0.5552533559823126,-1.285541416,0.9790894916778846,0.17453697651532807,-0.065037412,0.005663933348476909,-0.968704003,-0.167944076,1.7605170257780294,-0.518103002,-0.025402197,0.3162837097055927,-0.180078581,-0.102720471,-1.006394609,-0.177334131,-1.544498805,1.2733204013794908,-0.925561836,1.7325087873439227,-0.269971659,-0.422275608,0.5327680922552734,0.5923838319163093,-1.269036757,-0.568162299,0.8231210762878974,-0.533071379,-0.181320141,-0.373574857,0.5062529853429644,0.5647675711379213,0.6352207306985945,0.019127069376251752,-0.019539546,-0.158875736,-0.006955412,0.030476946724118038,-0.003780704,-0.32699408,1.0087301023761963,1.2767631261630674,-0.491554319,-0.700293288,-0.310353936,0.10121868915674768,-0.644672688,-0.915133783,0.26854699790748915,0.041419412318597616,-0.416252908,0.17811474874766758,0.4127672521581745,0.428317560342338,-0.268739468,0.6711100417628937,-0.083189523,-0.067885124,-0.1096613,0.4605398438159584,-0.076371888,1.0494442472588899,-0.643782086,-0.479021539,0.10910774181214221,0.6729626077110342,0.34797761822770357,-1.595565917,-0.656314118,-0.890657369,0.40482112148876304,0.3442733291571039,0.3123348432531454
KEGG_MEDICUS_VARIANT_DUPLICATION_OR_MUTATION_ACTIVATED_FLT3_TO_RAS_PI3K_SIGNALING_PATHWAY,-0.460769717,1.2393774627769893,-0.317058617,-0.178808567,0.6630028507625539,-0.017032534,-0.761787244,0.13523443208696936,0.8019681716216288,1.3829991231907852,0.47488642417457405,0.5670688884370316,0.5614176744728836,1.471321314596053,0.9776286410174799,-0.635948978,0.2959820604428293,-1.405695457,-0.163657928,-1.414194975,0.35589234205970177,0.7682228965738107,-0.748808801,0.2098876185596191,-1.097388328,-0.217944784,-0.633024119,1.0458844140204404,0.530174886196146,-0.03757708,0.6583371609612076,0.3041855251113713,-0.635116274,-0.285265444,0.2895701937985079,0.008561192797527754,-0.474189066,0.2048120207047434,0.21106874840993747,-0.306814256,0.36089753559436716,-0.515111958,0.11495804776222965,0.4773902438427432,-0.673248775,2.1208986358106787,-0.654889701,-1.074937841,-0.894166008,-0.058287348,-0.583888852,0.3892662866834083,-0.028019951,-0.896288413,-0.248781882,-0.067313846,0.4328337928563918,-0.820013975,-0.366417762,-0.88917362,0.2833055198142592,-0.785489149,1.5933676099088834,-0.594936141,-1.43594426,-0.91461164,-0.221677791,0.20486972086197378,-0.414455911,0.18617528615023296,0.8418609596035519,-0.727009242,-0.772459537,-0.848369309,0.3008161022302006,-1.649944358,0.8697163899768957,0.42311725328050837,-1.253688623,0.7586721762159134,0.460714316182315,-0.029699631,0.023882744290542293,0.5639630340432279,-0.462921952,0.24226232191138705,-0.419573653,-1.648520701,0.48643561236762983,1.9902783297758586,0.8149337818029582,1.588960463091786,-0.011814661,-1.283272396,-1.832935374,-1.005838219,0.09087500947819108,-0.418458177,-0.094068915,-1.612738039,0.10216580770832509,1.1841074739039,0.34359350590972887,0.7079739544022317,-1.921210016,0.2435441973093885,0.3402158243509934,0.04225591783277029,1.5543627129385598,-0.521860488,0.3592250698430007,0.8866837861492392,-0.006920646,1.5073864279547942,-0.855489969,0.9939295795589218,-1.88628369,-1.563365565,-1.015267958,0.341682232706147,-0.529289016,0.6207991704582309,-0.976067525,1.287894412917317,-1.097464553,-0.079093257,1.3762916629867745,1.0769138523953734
KEGG_MEDICUS_VARIANT_EGFR_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY,-0.36309297,1.7411109439719399,-1.09526756,0.4800953726185691,0.2204221606225167,0.76935933658965,0.5353068459550439,-1.323671135,-0.399563222,-0.148070869,-0.906844363,-0.594358603,0.011787251639250089,0.3669323435663127,-0.781218009,0.086181454695528,1.139171376332669,0.2800878633107965,-0.887358638,-0.064273661,-0.324113131,0.12315035516486782,0.3963185206324577,-0.416158515,-0.935666228,0.16420683674410064,-0.786185023,0.38918610491224626,-0.752662607,-0.182518936,0.8047790408415214,-0.159486165,0.338453784371127,0.5483137514789013,0.23423027980551553,-0.660534321,1.80578360686601,0.5265438774860934,0.22752840925097753,-0.451690314,0.03794602153057397,0.5187764629261148,0.1526057947648517,0.2275592489923902,0.03721398001508613,-0.107992867,-0.010497845,-0.124127458,0.07726881054042573,0.4236492558264841,-0.837709616,0.34209860187146474,-0.071643967,-0.121369153,-0.13286935,0.341978906414271,0.8106596572975681,0.4999737094267037,0.2185770020741735,1.1489103305113444,-0.425404585,0.2944402174960985,-0.270160417,-0.593093956,-0.272670668,0.5811067317628755,0.10156387674400666,0.8201000373360664,0.8486147407543342,-0.135600044,0.33505741941995015,0.100904068135017,0.09424857649178614,0.3379719159754241,-0.680956277,0.49387556527056725,1.1613821009423415,1.0647432016111733,0.37309649136776735,-0.307375147,-0.029039609,0.7692448668607388,-0.762050493,-0.718198074,0.937195146996973,0.2926353577205901,-0.43046004,-0.950056669,-0.001051441,0.21365465789236962,-0.83991501,-0.788070295,0.06357059434230995,1.019169418992272,-0.127008214,-0.089736223,-0.258696627,0.3599032092450492,-0.381794024,0.8490104018432076,-0.555394236,0.15601572187525606,-0.252954304,-0.610279186,0.3714393626350743,0.6404010043721433,-0.40417301,0.0251727098399663,0.46870198976107474,0.5269677760618328,0.1010654873564341,0.2710749248113195,0.36374225451020636,-0.677887048,-0.110244945,-0.911396442,0.1459125414110793,0.8357279319034463,0.19156042394792594,0.2224342109133108,-0.338627,0.7723482333902442,0.15098913238718373,0.2160380402814906,-0.935819257,-0.058353568,-0.475681479,-0.339961879
KEGG_MEDICUS_VARIANT_EGF_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY,-0.92676571,1.5299346582529494,-1.14284279,1.0232328811322924,0.4003710016984333,0.68527949818778,0.27618070562803304,-1.129723262,-0.87586712,-0.171568984,-0.869695327,-0.105299313,0.7609438319110748,0.5765662214652776,0.20602284129099266,0.0005688718938624834,1.3333552168340943,-0.240937569,0.38858672411824874,-0.650429684,0.8442734033497472,0.4249951905678279,0.11782565809732559,-0.411057486,-0.524398685,1.3749499879176414,-0.398375283,0.3651032505448536,-0.803491213,-0.008200212,0.45501874441745116,0.8227218823201233,-0.447128801,0.007303108110672907,0.16346765910083352,-0.472545644,1.3756067040004403,-0.205879452,0.4110542580492359,0.05370886476220729,0.11415984157425359,0.5559685740371669,0.47651435419833676,-0.316397379,-0.080971627,-0.288906701,-0.064160145,-0.221822816,-0.453369558,0.8834946272927331,-1.012867365,-0.200721675,0.16049645844959304,-0.142440029,0.15468907490307068,-0.298933897,0.8484559433995117,0.2227629719620334,0.4079656576800489,0.43005454634316287,0.570600514583039,-0.577095738,0.019738723672556253,-0.881198559,-0.171674214,-0.204227279,0.02071783733040824,0.6635332785378213,0.9268171954773947,0.23307332085585264,0.10188773338808783,-0.688942624,0.5462774007454837,-0.041302084,-0.971203823,0.13223547610487155,0.8486417426696404,0.9782823610941858,-0.495144955,-0.224696009,-0.391088849,0.6940222819980636,-0.291637535,-0.355274901,0.06449572020057186,0.7978203736332944,0.16653684300687907,-0.370513251,-0.472705585,-0.015673464,-0.882039525,-0.345231016,0.041710722293322205,0.8320447442085456,0.12520303160214669,-0.100749826,0.14087639088451331,0.6848603403664841,-0.052770749,0.9741057353038653,-0.359704956,-0.830429485,0.1285684281083925,-0.56530677,0.7130836029206812,0.14519372319666476,-0.411099389,0.015710533997681568,0.342469366497122,0.6398146555151305,-0.002230643,0.08186242551841914,0.18426770414116642,-0.395406855,0.23105187578559785,0.2409439024917046,0.08661824030535432,-0.39484449,0.0015052912774470872,0.5185893583083235,-0.504673844,0.016298320104384586,-0.51820623,0.5973958687899265,-0.421534551,-0.677725931,-0.168303271,-0.42343076
KEGG_MEDICUS_VARIANT_EML4_ALK_FUSION_KINASE_TO_PI3K_SIGNALING_PATHWAY,0.32608439701484476,0.8854138299073924,-0.298279498,0.37794272943645857,1.5784256344090257,0.4362129338452702,-1.143458394,-0.208041029,1.4929196273858711,1.323638540444087,0.22186959767976247,1.9577947183053748,0.8189306650499802,1.812955331243497,1.8820820782782621,1.7196068368170792,0.249276714965442,-0.593051634,-1.198376606,-0.804260271,1.743675101816407,0.20294748326909537,-0.477359507,-0.225099818,-0.766793394,-0.347491088,0.559928237903227,0.5979824912557047,0.5965841898867095,-0.148459797,-1.457275711,-0.854060461,-0.563463525,-1.139509524,-0.536975478,-0.013455844,1.7846108794398625,-0.028922919,-1.434159211,-0.957204622,1.347453091001209,-0.642745833,-0.922134526,2.650012334454776,-2.617924457,2.5433781531040047,-0.485485179,0.3519277146238405,-1.148400401,1.105861914578225,-2.221728466,-0.595870784,0.6322013238003811,-1.090980628,0.395611571003351,1.3830941437092237,0.8659726672603201,0.7610692782786571,0.7170165481097484,-0.348866029,2.1835075920717633,1.1082715335114686,-0.949360681,-2.380424496,-0.29795155,2.2436560625100888,-0.431366853,0.40688248609690864,0.4072350922109643,-1.229471661,2.0374102289376372,-1.723128025,-0.651048348,-1.434973497,0.2594776379054707,-0.149464258,-0.723370885,-0.622948897,1.6897883385399735,0.33489159601692303,-1.810507919,-3.286995291,0.11252368068484699,0.2418152928657577,-1.250258142,-2.722636167,0.08269114873907599,-1.272963854,-0.867061516,0.9211588276682646,0.3587435038662194,-1.834240083,2.529272441978962,-0.714718299,-1.087202757,0.8196408124931523,-2.233108925,1.9386698052955915,3.8604744183670334,1.0509639505614357,2.79539477139692,2.5979943852977923,2.305677344449621,1.3622389647689552,1.881776428976384,-1.783141705,3.702735666342298,-2.39975169,1.156191029988216,-0.350006582,-0.012155463,0.004737214141247346,0.862120134983002,0.3666785215020385,1.3244800917959667,-1.935461063,2.049511866493866,-2.10643946,1.3511141139162235,-1.938041426,-1.70410471,2.4411936298192574,2.014113184412035,-0.723732994,-2.182839458,0.614793389255227,0.2691160000276446,2.0607116527310123
KEGG_MEDICUS_VARIANT_ERBB2_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY,-0.123105925,1.4697868162974013,-1.251876257,1.224094933232127,0.6628569800381503,0.7143197168271949,0.7683980771880925,-1.428615304,-0.679499148,-0.474139154,-1.286351682,-0.326796341,-0.635570241,0.4856728961845175,-0.946676774,0.1697810178046133,0.6097713394377797,0.5189560057408898,-0.531105985,0.39839291344515715,-0.157365357,-0.117217705,0.42561820662369665,-0.509954358,-1.207127869,-0.033269768,-0.881831823,-0.179788272,-0.275801128,0.35172272178786146,0.3442798977832305,-0.801292744,0.3500704915856452,-0.63470601,0.5403070827086219,-0.587575149,1.5464139000066257,-0.411594502,-0.598897053,-0.595958105,-0.122545362,0.28160348988969264,0.5798828461017062,-0.028672243,-0.385936989,0.3775284832776239,0.010792775451957183,0.19861892206697654,-0.313456464,0.0684871526225734,-1.328618273,-0.694294501,-0.107604522,-0.755232769,0.03713018098554003,0.4526949155825547,0.2952524585665264,0.2648050662461753,0.7026408988442339,0.6469328670797011,-0.842801256,0.19083070282823583,-0.498322978,-0.618062979,-0.303239069,0.4055178822319727,-0.357783533,0.6430450676991932,0.1658658759989742,0.8393761915546122,-0.146315181,-0.038775252,0.3810316039378369,0.5724507848929339,0.3743854529338999,1.2144370765921355,0.8556589161447732,0.28252756092776016,-0.223470812,0.009195680848439124,-0.11411318,0.49713846942223594,-0.228354245,-0.394939684,0.8886917705182101,-0.25489639,0.750994120304581,-0.964809273,0.2667749926894687,-0.077926563,-0.412762522,-0.39745615,0.06131139959942878,0.9010486262042732,-0.129383591,-0.455577091,0.38415499902617556,0.6861989097642818,-0.961132531,-0.392623272,-0.172069083,0.11555790597169766,-0.297848151,-0.432471832,-0.051788247,0.49287739916586304,-1.184012914,-0.048269749,0.015674285889973535,0.7813742895047432,0.42829428843568346,0.15423514883897452,0.07801357504838971,-0.510836074,-0.536315634,-0.722072387,-0.186689759,0.08811774389438182,0.5307962711061832,0.09602448326695975,-0.020915795,1.6978615496586549,0.2659646090344732,-0.424533486,-0.512597126,-0.457570124,-0.322901671,-0.410445743
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_CACNA1D_H_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY,-1.56486578,-1.299215617,0.6914540387059145,-0.404238681,0.5112373295987755,-0.305682873,1.0995581867318946,-1.21716039,0.9929943815366485,1.7190582467470514,-0.606603596,-2.300870036,0.5590737282235434,-1.450400618,-0.063496568,-0.595395926,-1.237429723,-0.334538748,0.12284199857754942,-0.848906414,1.0637269432325465,0.03065873316621336,-0.902194806,0.1844502294085012,-1.306166583,-0.793129984,0.8425932699487214,0.6348388832453472,0.4880444327379386,0.570509086326058,-1.139068535,-1.145483665,-0.364066294,-1.170585797,0.44079965721288356,-1.629647777,0.18404854236005921,-0.962705041,0.31897727757923405,-0.256814621,-0.244355375,0.7093878200410663,1.0015245693352155,-1.110182499,-0.487840027,0.9774630804096004,-0.965735343,0.022370734578081225,-0.759166867,1.0979725120393489,0.5003784755477891,1.3257085784996938,-0.403009025,1.2911697146865633,0.3362898464238233,-1.782347194,0.24252058818312988,0.32856714864270953,1.2530575218968827,0.5005800835487886,-0.765336761,0.5724724601257974,0.6081326999391238,0.29748321756593094,1.0502688290387654,0.46568603398942476,0.03840014143648037,-0.968792831,0.3985919380983503,0.39350923519242714,0.5800278067262065,0.09191084532651031,0.0675373442221688,-0.29667567,0.22061281444035458,-0.453876706,-0.547229309,0.7454499967121478,0.2855649234505549,-0.095007238,-0.228600097,0.013533238794848119,0.22801589362994476,-0.334610061,0.4932596652766375,-0.834454622,-0.381895268,0.25855441422194514,1.0310583469775223,-0.04019792,0.12443870684102833,-0.738410829,0.31003616022472025,-0.575045366,-0.654064331,0.07523492011199992,0.058878081719441144,0.41461277310141664,-0.955625646,0.5657658171672306,-0.123455005,-0.495539269,-0.686501862,0.34595510286328707,-0.466499427,-0.213112978,-0.470863458,0.07255557006755171,-0.559631244,-0.13317647,0.40668642779092606,-0.861603567,0.38238485662847066,-0.280103995,0.4852404159141702,-0.29028749,-0.200290543,0.6348266154368125,0.06315511583980836,-0.16915878,-0.057685709,-0.096236177,0.07411189140752647,0.31279525685218645,-0.115311604,-0.00915849,-0.533951352,0.8003405702403995
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_PI3K_SIGNALING_PATHWAY,-0.92676571,1.5299346582529494,-1.14284279,1.0232328811322924,0.4003710016984333,0.68527949818778,0.27618070562803304,-1.129723262,-0.87586712,-0.171568984,-0.869695327,-0.105299313,0.7609438319110748,0.5765662214652776,0.20602284129099266,0.0005688718938624834,1.3333552168340943,-0.240937569,0.38858672411824874,-0.650429684,0.8442734033497472,0.4249951905678279,0.11782565809732559,-0.411057486,-0.524398685,1.3749499879176414,-0.398375283,0.3651032505448536,-0.803491213,-0.008200212,0.45501874441745116,0.8227218823201233,-0.447128801,0.007303108110672907,0.16346765910083352,-0.472545644,1.3756067040004403,-0.205879452,0.4110542580492359,0.05370886476220729,0.11415984157425359,0.5559685740371669,0.47651435419833676,-0.316397379,-0.080971627,-0.288906701,-0.064160145,-0.221822816,-0.453369558,0.8834946272927331,-1.012867365,-0.200721675,0.16049645844959304,-0.142440029,0.15468907490307068,-0.298933897,0.8484559433995117,0.2227629719620334,0.4079656576800489,0.43005454634316287,0.570600514583039,-0.577095738,0.019738723672556253,-0.881198559,-0.171674214,-0.204227279,0.02071783733040824,0.6635332785378213,0.9268171954773947,0.23307332085585264,0.10188773338808783,-0.688942624,0.5462774007454837,-0.041302084,-0.971203823,0.13223547610487155,0.8486417426696404,0.9782823610941858,-0.495144955,-0.224696009,-0.391088849,0.6940222819980636,-0.291637535,-0.355274901,0.06449572020057186,0.7978203736332966,0.16653684300687907,-0.370513251,-0.472705585,-0.015673464,-0.882039525,-0.345231016,0.041710722293322205,0.8320447442085456,0.12520303160214669,-0.100749826,0.14087639088451331,0.6848603403664841,-0.052770749,0.9741057353038653,-0.359704956,-0.830429485,0.1285684281083925,-0.56530677,0.7130836029206812,0.14519372319666476,-0.411099389,0.015710533997681568,0.342469366497122,0.6398146555151305,-0.002230643,0.08186242551841914,0.18426770414116642,-0.395406855,0.23105187578559785,0.2409439024917046,0.08661824030535432,-0.39484449,0.00150529127744709,0.5185893583083235,-0.504673844,0.016298320104384586,-0.51820623,0.5973958687899265,-0.421534551,-0.677725931,-0.168303271,-0.42343076
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KCNJ5_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY,-1.56486578,-1.299215617,0.6914540387059145,-0.404238681,0.5112373295987755,-0.305682873,1.0995581867318946,-1.21716039,0.9929943815366485,1.7190582467470514,-0.606603596,-2.300870036,0.5590737282235434,-1.450400618,-0.063496568,-0.595395926,-1.237429723,-0.334538748,0.12284199857754942,-0.848906414,1.0637269432325465,0.03065873316621336,-0.902194806,0.1844502294085012,-1.306166583,-0.793129984,0.8425932699487214,0.6348388832453472,0.4880444327379386,0.570509086326058,-1.139068535,-1.145483665,-0.364066294,-1.170585797,0.44079965721288356,-1.629647777,0.18404854236005921,-0.962705041,0.31897727757923405,-0.256814621,-0.244355375,0.7093878200410663,1.0015245693352155,-1.110182499,-0.487840027,0.9774630804096004,-0.965735343,0.022370734578081225,-0.759166867,1.0979725120393489,0.5003784755477891,1.3257085784996938,-0.403009025,1.2911697146865633,0.3362898464238233,-1.782347194,0.24252058818312988,0.32856714864270953,1.2530575218968827,0.5005800835487886,-0.765336761,0.5724724601257974,0.6081326999391238,0.29748321756593094,1.0502688290387654,0.46568603398942476,0.03840014143648037,-0.968792831,0.3985919380983503,0.39350923519242714,0.5800278067262065,0.09191084532651031,0.0675373442221688,-0.29667567,0.22061281444035458,-0.453876706,-0.547229309,0.7454499967121478,0.2855649234505549,-0.095007238,-0.228600097,0.013533238794848119,0.22801589362994476,-0.334610061,0.4932596652766375,-0.834454622,-0.381895268,0.25855441422194514,1.0310583469775223,-0.04019792,0.12443870684102833,-0.738410829,0.31003616022472025,-0.575045366,-0.654064331,0.07523492011199992,0.058878081719441144,0.41461277310141664,-0.955625646,0.5657658171672306,-0.123455005,-0.495539269,-0.686501862,0.34595510286328707,-0.466499427,-0.213112978,-0.470863458,0.07255557006755171,-0.559631244,-0.13317647,0.40668642779092606,-0.861603567,0.38238485662847066,-0.280103995,0.4852404159141702,-0.29028749,-0.200290543,0.6348266154368125,0.06315511583980836,-0.16915878,-0.057685709,-0.096236177,0.07411189140752647,0.31279525685218645,-0.115311604,-0.00915849,-0.533951352,0.8003405702403995
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KIT_TO_PI3K_SIGNALING_PATHWAY,-0.623716552,1.3732215420930094,-0.346571143,-0.307847937,0.06376532529791734,0.08479903318278363,-0.726208645,0.20950061130887124,0.8660459668553344,1.3084559510845886,-0.026875486,0.5658756308200494,0.4922127636371604,1.5015567479656704,0.4003921789599179,-1.127993267,-0.389164296,-1.205985933,-0.176307545,-1.140715916,0.1422190321674188,0.6189935271949797,-0.386874086,-0.224715232,-0.369456946,0.6280062206191049,-0.911954408,1.00565793402689,0.3939775707488642,0.25065302164023323,1.1181035837684739,0.7917458625281076,-0.08577721,0.9242077633547212,0.47234717732227255,-0.152431039,-0.506022801,-0.669210231,0.1701607318382954,0.31230865127863294,0.1714478796334688,-0.377407822,0.12441815645084303,0.33051616472308193,-0.348345255,0.16936215978195085,-0.563046352,-0.679597576,0.27293280941621584,-0.060963342,-0.529685324,0.581609737148158,-0.117878437,-1.660792221,0.09066157391828576,0.25912818231170676,-0.206133951,-1.074324844,-0.318587489,0.776571431942667,0.837459153828944,-0.683425535,0.20200146788969314,0.3251863545562446,0.4371081735591583,-0.400875794,-0.159353944,0.8893228939217036,0.1486871934145131,0.46315879953523564,-0.625519643,0.05909517206468514,0.7737544766925959,0.23545030807754397,1.227278964369795,-0.792893896,-0.329685704,-0.031508296,-0.794913085,1.2068822163546986,-0.865004675,1.0067140135687442,0.04233073307059803,2.101587660436954,0.40502733381830947,0.45075043405557425,0.47409632192057555,0.12830492744176536,0.6620105669389506,0.381980798516659,1.3915549105310396,0.46570642514881827,-0.69159692,-1.019741913,0.45286126948215366,-0.637232718,0.5535400593204973,0.2602521787026979,-0.212980877,-0.040754414,0.407742928553655,0.2796832783397807,-0.313783645,0.5171005316537688,0.34837147517661415,-0.726552172,-0.646162935,-0.756874127,-0.399458822,-0.095393578,-0.978899243,0.5236582178767756,-0.364147896,1.051712804645145,-1.065712641,1.8636273784474826,-0.337249306,0.24013336922781345,-0.37155064,0.6061400205825084,-0.843086979,-0.544698231,0.033017669832615164,0.09906172315329576,-1.107482317,0.03827053583302234,0.1279593709978149,1.5181782540953916
